date,tot_price,tot_number,avg_price
2017-11-25,209600.0,172,1218.6046511627908
2017-11-26,-1.0,-1,-1.0
2017-11-27,146900.0,196,749.4897959183673
2017-11-28,221400.0,300,738.0
2017-11-29,161800.0,116,1394.8275862068965
2017-11-30,283800.0,313,906.7092651757189
2017-12-01,116200.0,178,652.8089887640449
2017-12-02,103000.0,124,830.6451612903226
2017-12-03,-1.0,-1,-1.0
2017-12-04,-1.0,-1,-1.0
2017-12-05,165000.0,338,488.1656804733728
2017-12-06,119000.0,173,687.8612716763006
2017-12-07,20000.0,26,769.2307692307693
2017-12-08,221100.0,255,867.0588235294117
2017-12-09,107000.0,95,1126.3157894736842
2017-12-10,-1.0,-1,-1.0
2017-12-11,281700.0,248,1135.8870967741937
2017-12-12,308600.0,316,976.5822784810126
2017-12-13,221000.0,339,651.9174041297935
2017-12-14,151500.0,154,983.7662337662338
2017-12-15,186700.0,172,1085.4651162790697
2017-12-16,209600.0,180,1164.4444444444443
2017-12-17,-1.0,-1,-1.0
2017-12-18,166600.0,225,740.4444444444445
2017-12-19,197200.0,237,832.0675105485232
2017-12-20,-1.0,-1,-1.0
2017-12-21,256200.0,259,989.1891891891892
2017-12-22,258700.0,255,1014.5098039215686
2017-12-23,136900.0,150,912.6666666666666
2017-12-24,-1.0,-1,-1.0
2017-12-25,268700.0,365,736.1643835616438
2017-12-26,248600.0,264,941.6666666666666
2017-12-27,211100.0,252,837.6984126984127
2017-12-28,160400.0,184,871.7391304347826
2017-12-29,321700.0,226,1423.4513274336284
2017-12-30,346200.0,304,1138.8157894736842
2017-12-31,-1.0,-1,-1.0
2018-01-01,-1.0,-1,-1.0
2018-01-02,248500.0,172,1444.7674418604652
2018-01-03,293400.0,329,891.7933130699088
2018-01-04,125000.0,215,581.3953488372093
2018-01-05,22000.0,26,846.1538461538462
2018-01-06,45000.0,155,290.3225806451613
2018-01-07,-1.0,-1,-1.0
2018-01-08,-1.0,-1,-1.0
2018-01-09,165000.0,158,1044.3037974683543
2018-01-10,408000.0,287,1421.602787456446
2018-01-11,188600.0,256,736.71875
2018-01-12,115000.0,70,1642.857142857143
2018-01-13,23000.0,26,884.6153846153846
2018-01-14,-1.0,-1,-1.0
2018-01-15,32000.0,32,1000.0
2018-01-16,436100.0,433,1007.1593533487298
2018-01-17,275400.0,225,1224.0
2018-01-18,189000.0,225,840.0
2018-01-19,261300.0,279,936.5591397849462
2018-01-20,218400.0,187,1167.9144385026739
2018-01-21,-1.0,-1,-1.0
2018-01-22,266800.0,264,1010.6060606060606
2018-01-23,217600.0,276,788.4057971014493
2018-01-24,189100.0,194,974.7422680412371
2018-01-25,223100.0,213,1047.4178403755868
2018-01-26,45000.0,105,428.57142857142856
2018-01-27,50000.0,46,1086.9565217391305
2018-01-28,-1.0,-1,-1.0
2018-01-29,-1.0,-1,-1.0
2018-01-30,236000.0,192,1229.1666666666667
2018-01-31,51000.0,46,1108.695652173913
2018-02-01,20000.0,85,235.2941176470588
2018-02-02,160000.0,213,751.1737089201878
2018-02-03,474900.0,385,1233.5064935064936
2018-02-04,-1.0,-1,-1.0
2018-02-05,198000.0,86,2302.3255813953488
2018-02-06,89400.0,98,912.2448979591836
2018-02-07,50000.0,20,2500.0
2018-02-08,60000.0,20,3000.0
2018-02-09,168000.0,92,1826.0869565217392
2018-02-10,80000.0,54,1481.4814814814815
2018-02-11,-1.0,-1,-1.0
2018-02-12,100300.0,66,1519.6969696969697
2018-02-13,114800.0,92,1247.8260869565217
2018-02-14,30000.0,18,1666.6666666666667
2018-02-15,-1.0,-1,-1.0
2018-02-16,-1.0,-1,-1.0
2018-02-17,-1.0,-1,-1.0
2018-02-18,-1.0,-1,-1.0
2018-02-19,-1.0,-1,-1.0
2018-02-20,-1.0,-1,-1.0
2018-02-21,322600.0,282,1143.9716312056737
2018-02-22,475100.0,262,1813.3587786259543
2018-02-23,236200.0,150,1574.6666666666667
2018-02-24,154400.0,147,1050.3401360544217
2018-02-25,-1.0,-1,-1.0
2018-02-26,195300.0,208,938.9423076923077
2018-02-27,400700.0,397,1009.3198992443325
2018-02-28,247100.0,178,1388.2022471910113
2018-03-01,271000.0,234,1158.1196581196582
2018-03-02,84000.0,60,1400.0
2018-03-03,-1.0,-1,-1.0
2018-03-04,-1.0,-1,-1.0
2018-03-05,-1.0,-1,-1.0
2018-03-06,-1.0,-1,-1.0
2018-03-07,-1.0,-1,-1.0
2018-03-08,-1.0,-1,-1.0
2018-03-09,-1.0,-1,-1.0
2018-03-10,-1.0,-1,-1.0
2018-03-11,-1.0,-1,-1.0
2018-03-12,110000.0,62,1774.1935483870968
2018-03-13,370000.0,233,1587.9828326180257
2018-03-14,180000.0,24,7500.0
2018-03-15,304800.0,253,1204.7430830039525
2018-03-16,-1.0,-1,-1.0
2018-03-17,238500.0,112,2129.464285714286
2018-03-18,-1.0,-1,-1.0
2018-03-19,-1.0,-1,-1.0
2018-03-20,430200.0,223,1929.1479820627803
2018-03-21,300200.0,267,1124.3445692883895
2018-03-22,18000.0,24,750.0
2018-03-23,53000.0,54,981.4814814814815
2018-03-24,207600.0,94,2208.5106382978724
2018-03-25,-1.0,-1,-1.0
2018-03-26,346900.0,313,1108.3067092651756
2018-03-27,365000.0,395,924.0506329113924
2018-03-28,254000.0,207,1227.0531400966183
2018-03-29,155000.0,154,1006.4935064935065
2018-03-30,172400.0,170,1014.1176470588235
2018-03-31,-1.0,-1,-1.0
2018-04-01,-1.0,-1,-1.0
2018-04-02,-1.0,-1,-1.0
2018-04-03,90000.0,135,666.6666666666666
2018-04-04,-1.0,-1,-1.0
2018-04-05,-1.0,-1,-1.0
2018-04-06,60000.0,72,833.3333333333334
2018-04-07,407000.0,225,1808.888888888889
2018-04-08,-1.0,-1,-1.0
2018-04-09,233000.0,130,1792.3076923076924
2018-04-10,130800.0,189,692.063492063492
2018-04-11,43000.0,79,544.3037974683544
2018-04-12,436000.0,246,1772.3577235772357
2018-04-13,116000.0,46,2521.7391304347825
2018-04-14,344000.0,269,1278.810408921933
2018-04-15,-1.0,-1,-1.0
2018-04-16,371000.0,223,1663.6771300448431
2018-04-17,171100.0,117,1462.3931623931624
2018-04-18,130000.0,121,1074.3801652892562
2018-04-19,242500.0,226,1073.0088495575221
2018-04-20,271700.0,182,1492.857142857143
2018-04-21,232900.0,142,1640.1408450704225
2018-04-22,-1.0,-1,-1.0
2018-04-23,261800.0,209,1252.6315789473683
2018-04-24,167500.0,151,1109.271523178808
2018-04-25,30000.0,32,937.5
2018-04-26,33000.0,99,333.3333333333333
2018-04-27,30000.0,32,937.5
2018-04-28,235000.0,171,1374.2690058479532
2018-04-29,-1.0,-1,-1.0
2018-04-30,155000.0,88,1761.3636363636363
2018-05-01,368000.0,192,1916.6666666666667
2018-05-02,-1.0,-1,-1.0
2018-05-03,108000.0,254,425.1968503937008
2018-05-04,-1.0,-1,-1.0
2018-05-05,50000.0,60,833.3333333333334
2018-05-06,-1.0,-1,-1.0
2018-05-07,-1.0,-1,-1.0
2018-05-08,-1.0,-1,-1.0
2018-05-09,-1.0,-1,-1.0
2018-05-10,30000.0,70,428.57142857142856
2018-05-11,-1.0,-1,-1.0
2018-05-12,-1.0,-1,-1.0
2018-05-13,-1.0,-1,-1.0
2018-05-14,-1.0,-1,-1.0
2018-05-15,34000.0,32,1062.5
2018-05-16,94000.0,177,531.0734463276837
2018-05-17,25000.0,70,357.14285714285717
2018-05-18,-1.0,-1,-1.0
2018-05-19,170000.0,90,1888.888888888889
2018-05-20,-1.0,-1,-1.0
2018-05-21,-1.0,-1,-1.0
2018-05-22,59000.0,102,578.4313725490196
2018-05-23,-1.0,-1,-1.0
2018-05-24,20000.0,90,222.22222222222223
2018-05-25,-1.0,-1,-1.0
2018-05-26,45000.0,160,281.25
2018-05-27,-1.0,-1,-1.0
2018-05-28,-1.0,-1,-1.0
2018-05-29,100000.0,152,657.8947368421053
2018-05-30,-1.0,-1,-1.0
2018-05-31,-1.0,-1,-1.0
2018-06-01,-1.0,-1,-1.0
2018-06-02,-1.0,-1,-1.0
2018-06-03,-1.0,-1,-1.0
2018-06-04,30000.0,35,857.1428571428571
2018-06-05,69400.0,50,1388.0
2018-06-06,101000.0,77,1311.6883116883116
2018-06-07,20000.0,24,833.3333333333334
2018-06-08,80000.0,54,1481.4814814814815
2018-06-09,30000.0,32,937.5
2018-06-10,-1.0,-1,-1.0
2018-06-11,-1.0,-1,-1.0
2018-06-12,30000.0,32,937.5
2018-06-13,30000.0,32,937.5
2018-06-14,-1.0,-1,-1.0
2018-06-15,30000.0,32,937.5
2018-06-16,90000.0,46,1956.5217391304348
2018-06-17,-1.0,-1,-1.0
2018-06-18,-1.0,-1,-1.0
2018-06-19,30000.0,32,937.5
2018-06-20,-1.0,-1,-1.0
2018-06-21,58000.0,60,966.6666666666666
2018-06-22,180000.0,92,1956.5217391304348
2018-06-23,150000.0,105,1428.5714285714287
2018-06-24,-1.0,-1,-1.0
2018-06-25,-1.0,-1,-1.0
2018-06-26,-1.0,-1,-1.0
2018-06-27,195000.0,105,1857.142857142857
2018-06-28,30000.0,32,937.5
2018-06-29,30000.0,32,937.5
2018-06-30,30000.0,32,937.5
2018-07-01,-1.0,-1,-1.0
2018-07-02,-1.0,-1,-1.0
2018-07-03,30000.0,32,937.5
2018-07-04,30000.0,40,750.0
2018-07-05,30000.0,32,937.5
2018-07-06,380200.0,135,2816.296296296296
2018-07-07,282500.0,261,1082.3754789272032
2018-07-08,-1.0,-1,-1.0
2018-07-09,186000.0,226,823.0088495575221
2018-07-10,120800.0,193,625.9067357512953
2018-07-11,61000.0,107,570.0934579439253
2018-07-12,110600.0,137,807.2992700729927
2018-07-13,170300.0,215,792.0930232558139
2018-07-14,169400.0,221,766.5158371040724
2018-07-15,-1.0,-1,-1.0
2018-07-16,156000.0,157,993.6305732484077
2018-07-17,189200.0,242,781.8181818181819
2018-07-18,78300.0,122,641.8032786885246
2018-07-19,170000.0,123,1382.1138211382113
2018-07-20,160900.0,132,1218.939393939394
2018-07-21,174000.0,167,1041.9161676646706
2018-07-22,-1.0,-1,-1.0
2018-07-23,111200.0,100,1112.0
2018-07-24,191500.0,161,1189.44099378882
2018-07-25,224100.0,255,878.8235294117648
2018-07-26,220900.0,216,1022.6851851851852
2018-07-27,61300.0,48,1277.0833333333333
2018-07-28,-1.0,-1,-1.0
2018-07-29,-1.0,-1,-1.0
2018-07-30,17000.0,30,566.6666666666666
2018-07-31,57000.0,50,1140.0
2018-08-01,-1.0,-1,-1.0
2018-08-02,132000.0,90,1466.6666666666667
2018-08-03,179700.0,231,777.922077922078
2018-08-04,124400.0,122,1019.672131147541
2018-08-05,-1.0,-1,-1.0
2018-08-06,134800.0,132,1021.2121212121212
2018-08-07,169100.0,216,782.8703703703703
2018-08-08,156200.0,128,1220.3125
2018-08-09,137500.0,134,1026.1194029850747
2018-08-10,128000.0,146,876.7123287671233
2018-08-11,138100.0,147,939.4557823129252
2018-08-12,-1.0,-1,-1.0
2018-08-13,119500.0,114,1048.2456140350878
2018-08-14,61600.0,68,905.8823529411765
2018-08-15,113100.0,86,1315.1162790697674
2018-08-16,204600.0,190,1076.842105263158
2018-08-17,107400.0,122,880.327868852459
2018-08-18,42500.0,48,885.4166666666666
2018-08-19,-1.0,-1,-1.0
2018-08-20,122000.0,92,1326.0869565217392
2018-08-21,138200.0,134,1031.3432835820895
2018-08-22,134900.0,166,812.6506024096385
2018-08-23,201400.0,169,1191.715976331361
2018-08-24,133600.0,178,750.561797752809
2018-08-25,-1.0,-1,-1.0
2018-08-26,-1.0,-1,-1.0
2018-08-27,83000.0,92,902.1739130434783
2018-08-28,268000.0,220,1218.1818181818182
2018-08-29,50000.0,100,500.0
2018-08-30,30000.0,20,1500.0
2018-08-31,176300.0,185,952.972972972973
2018-09-01,244200.0,233,1048.068669527897
2018-09-02,-1.0,-1,-1.0
2018-09-03,92300.0,120,769.1666666666666
2018-09-04,74900.0,94,796.8085106382979
2018-09-05,65500.0,74,885.1351351351351
2018-09-06,165000.0,108,1527.7777777777778
2018-09-07,104400.0,120,870.0
2018-09-08,111400.0,92,1210.8695652173913
2018-09-09,-1.0,-1,-1.0
2018-09-10,118200.0,116,1018.9655172413793
2018-09-11,53500.0,78,685.8974358974359
2018-09-12,185000.0,153,1209.1503267973856
2018-09-13,139400.0,259,538.2239382239383
2018-09-14,100900.0,66,1528.7878787878788
2018-09-15,183800.0,114,1612.280701754386
2018-09-16,-1.0,-1,-1.0
2018-09-17,146000.0,158,924.0506329113924
2018-09-18,186800.0,140,1334.2857142857142
2018-09-19,126500.0,157,805.7324840764331
2018-09-20,210200.0,307,684.6905537459284
2018-09-21,89500.0,64,1398.4375
2018-09-22,30000.0,20,1500.0
2018-09-23,-1.0,-1,-1.0
2018-09-24,-1.0,-1,-1.0
2018-09-25,-1.0,-1,-1.0
2018-09-26,-1.0,-1,-1.0
2018-09-27,25000.0,28,892.8571428571429
2018-09-28,130000.0,171,760.233918128655
2018-09-29,92000.0,40,2300.0
2018-09-30,-1.0,-1,-1.0
2018-10-01,124600.0,138,902.8985507246376
2018-10-02,316900.0,303,1045.874587458746
2018-10-03,237300.0,227,1045.374449339207
2018-10-04,124200.0,114,1089.4736842105262
2018-10-05,173400.0,236,734.7457627118644
2018-10-06,114200.0,94,1214.8936170212767
2018-10-07,-1.0,-1,-1.0
2018-10-08,27100.0,63,430.1587301587302
2018-10-09,103800.0,148,701.3513513513514
2018-10-10,149100.0,174,856.8965517241379
2018-10-11,162100.0,170,953.5294117647059
2018-10-12,223200.0,180,1240.0
2018-10-13,140000.0,160,875.0
2018-10-14,-1.0,-1,-1.0
2018-10-15,64700.0,78,829.4871794871794
2018-10-16,257300.0,274,939.051094890511
2018-10-17,136000.0,146,931.5068493150685
2018-10-18,224100.0,348,643.9655172413793
2018-10-19,203200.0,174,1167.816091954023
2018-10-20,215100.0,367,586.1035422343324
2018-10-21,-1.0,-1,-1.0
2018-10-22,144200.0,197,731.9796954314721
2018-10-23,134000.0,183,732.24043715847
2018-10-24,136400.0,120,1136.6666666666667
2018-10-25,70000.0,48,1458.3333333333333
2018-10-26,55000.0,46,1195.6521739130435
2018-10-27,-1.0,-1,-1.0
2018-10-28,-1.0,-1,-1.0
2018-10-29,-1.0,-1,-1.0
2018-10-30,24000.0,24,1000.0
2018-10-31,105300.0,136,774.2647058823529
2018-11-01,119900.0,120,999.1666666666666
2018-11-02,114200.0,163,700.6134969325153
2018-11-03,102000.0,144,708.3333333333334
2018-11-04,-1.0,-1,-1.0
2018-11-05,89000.0,134,664.179104477612
2018-11-06,145000.0,124,1169.3548387096773
2018-11-07,235000.0,280,839.2857142857143
2018-11-08,156100.0,112,1393.75
2018-11-09,54600.0,48,1137.5
2018-11-10,104600.0,135,774.8148148148148
2018-11-11,-1.0,-1,-1.0
2018-11-12,227700.0,178,1279.2134831460673
2018-11-13,128000.0,144,888.8888888888889
2018-11-14,220400.0,186,1184.9462365591398
2018-11-15,289300.0,269,1075.4646840148698
2018-11-16,242800.0,251,967.3306772908367
2018-11-17,154200.0,116,1329.3103448275863
2018-11-18,-1.0,-1,-1.0
2018-11-19,124800.0,158,789.873417721519
2018-11-20,33000.0,52,634.6153846153846
2018-11-21,111200.0,130,855.3846153846154
2018-11-22,86600.0,94,921.2765957446809
2018-11-23,122500.0,174,704.0229885057471
2018-11-24,-1.0,-1,-1.0
2018-11-25,-1.0,-1,-1.0
2018-11-26,118500.0,94,1260.6382978723404
2018-11-27,40000.0,20,2000.0
2018-11-28,110500.0,48,2302.0833333333335
2018-11-29,179300.0,156,1149.3589743589744
2018-11-30,373100.0,246,1516.6666666666667
2018-12-01,64200.0,48,1337.5
2018-12-02,-1.0,-1,-1.0
2018-12-03,195900.0,166,1180.120481927711
2018-12-04,231200.0,320,722.5
2018-12-05,72800.0,82,887.8048780487804
2018-12-06,235300.0,266,884.5864661654135
2018-12-07,18300.0,28,653.5714285714286
2018-12-08,128000.0,213,600.9389671361503
2018-12-09,-1.0,-1,-1.0
2018-12-10,72000.0,48,1500.0
2018-12-11,90000.0,86,1046.5116279069769
2018-12-12,199300.0,307,649.185667752443
2018-12-13,266000.0,229,1161.5720524017468
2018-12-14,170200.0,226,753.0973451327434
2018-12-15,98000.0,123,796.7479674796748
2018-12-16,-1.0,-1,-1.0
2018-12-17,115000.0,176,653.4090909090909
2018-12-18,137000.0,160,856.25
2018-12-19,210400.0,172,1223.2558139534883
2018-12-20,60500.0,48,1260.4166666666667
2018-12-21,267700.0,188,1423.936170212766
2018-12-22,105900.0,228,464.4736842105263
2018-12-23,-1.0,-1,-1.0
2018-12-24,18000.0,28,642.8571428571429
2018-12-25,22500.0,26,865.3846153846154
2018-12-26,23000.0,20,1150.0
2018-12-27,113100.0,198,571.2121212121212
2018-12-28,195900.0,213,919.7183098591549
2018-12-29,83300.0,149,559.0604026845638
2018-12-30,-1.0,-1,-1.0
2018-12-31,50000.0,48,1041.6666666666667
2019-01-01,-1.0,-1,-1.0
2019-01-02,65400.0,74,883.7837837837837
2019-01-03,230400.0,267,862.9213483146067
2019-01-04,76800.0,72,1066.6666666666667
2019-01-05,92800.0,114,814.0350877192982
2019-01-06,-1.0,-1,-1.0
2019-01-07,85000.0,118,720.3389830508474
2019-01-08,125300.0,96,1305.2083333333333
2019-01-09,117900.0,150,786.0
2019-01-10,233600.0,197,1185.7868020304568
2019-01-11,93500.0,66,1416.6666666666667
2019-01-12,123300.0,186,662.9032258064516
2019-01-13,-1.0,-1,-1.0
2019-01-14,84300.0,104,810.5769230769231
2019-01-15,161800.0,269,601.4869888475837
2019-01-16,132700.0,133,997.7443609022556
2019-01-17,205600.0,131,1569.4656488549617
2019-01-18,73300.0,78,939.7435897435897
2019-01-19,40000.0,103,388.3495145631068
2019-01-20,-1.0,-1,-1.0
2019-01-21,110300.0,66,1671.2121212121212
2019-01-22,224900.0,217,1036.405529953917
2019-01-23,73400.0,83,884.3373493975904
2019-01-24,86000.0,123,699.1869918699186
2019-01-25,54400.0,78,697.4358974358975
2019-01-26,128200.0,130,986.1538461538462
2019-01-27,-1.0,-1,-1.0
2019-01-28,72500.0,74,979.7297297297297
2019-01-29,80700.0,83,972.289156626506
2019-01-30,95000.0,68,1397.0588235294117
2019-01-31,218500.0,156,1400.6410256410256
2019-02-01,102700.0,135,760.7407407407408
2019-02-02,82800.0,48,1725.0
2019-02-03,-1.0,-1,-1.0
2019-02-04,-1.0,-1,-1.0
2019-02-05,-1.0,-1,-1.0
2019-02-06,-1.0,-1,-1.0
2019-02-07,-1.0,-1,-1.0
2019-02-08,85000.0,70,1214.2857142857142
2019-02-09,-1.0,-1,-1.0
2019-02-10,-1.0,-1,-1.0
2019-02-11,123700.0,98,1262.2448979591836
2019-02-12,192900.0,157,1228.6624203821657
2019-02-13,20000.0,28,714.2857142857143
2019-02-14,250500.0,183,1368.8524590163934
2019-02-15,181800.0,112,1623.2142857142858
2019-02-16,212700.0,130,1636.1538461538462
2019-02-17,-1.0,-1,-1.0
2019-02-18,167700.0,161,1041.6149068322982
2019-02-19,58300.0,46,1267.391304347826
2019-02-20,105300.0,104,1012.5
2019-02-21,63000.0,80,787.5
2019-02-22,49000.0,138,355.07246376811594
2019-02-23,-1.0,-1,-1.0
2019-02-24,-1.0,-1,-1.0
2019-02-25,5000.0,32,156.25
2019-02-26,83800.0,80,1047.5
2019-02-27,96100.0,104,924.0384615384615
2019-02-28,172600.0,202,854.4554455445544
2019-03-01,108700.0,195,557.4358974358975
2019-03-02,101000.0,104,971.1538461538462
2019-03-03,-1.0,-1,-1.0
2019-03-04,70700.0,48,1472.9166666666667
2019-03-05,94800.0,74,1281.081081081081
2019-03-06,150000.0,62,2419.3548387096776
2019-03-07,207200.0,244,849.1803278688525
2019-03-08,92000.0,161,571.4285714285714
2019-03-09,80000.0,52,1538.4615384615386
2019-03-10,-1.0,-1,-1.0
2019-03-11,75300.0,133,566.1654135338346
2019-03-12,286000.0,333,858.8588588588589
2019-03-13,22800.0,35,651.4285714285714
2019-03-14,155000.0,219,707.7625570776256
2019-03-15,23000.0,26,884.6153846153846
2019-03-16,306000.0,329,930.0911854103343
2019-03-17,-1.0,-1,-1.0
2019-03-18,218000.0,190,1147.3684210526317
2019-03-19,124300.0,60,2071.6666666666665
2019-03-20,183800.0,158,1163.2911392405063
2019-03-21,330000.0,269,1226.7657992565055
2019-03-22,203800.0,169,1205.9171597633135
2019-03-23,-1.0,-1,-1.0
2019-03-24,-1.0,-1,-1.0
2019-03-25,-1.0,-1,-1.0
2019-03-26,148600.0,232,640.5172413793103
2019-03-27,227200.0,152,1494.7368421052631
2019-03-28,321900.0,295,1091.1864406779662
2019-03-29,165000.0,125,1320.0
2019-03-30,210000.0,88,2386.3636363636365
2019-03-31,-1.0,-1,-1.0
2019-04-01,183200.0,100,1832.0
2019-04-02,78100.0,118,661.8644067796611
2019-04-03,100200.0,104,963.4615384615385
