date,tot_price,tot_number,avg_price
2019-04-04,293000.0,149,1966.4429530201342
2019-04-05,290200.0,142,2043.661971830986
2019-04-06,155800.0,140,1112.857142857143
2019-04-07,-1.0,-1,-1.0
2019-04-08,169900.0,107,1587.8504672897195
2019-04-09,276900.0,308,899.025974025974
2019-04-10,30000.0,26,1153.8461538461538
2019-04-11,151200.0,158,956.9620253164557
2019-04-12,98000.0,68,1441.1764705882354
2019-04-13,204500.0,157,1302.5477707006369
2019-04-14,-1.0,-1,-1.0
2019-04-15,114000.0,118,966.1016949152543
2019-04-16,268600.0,286,939.1608391608391
2019-04-17,235100.0,147,1599.3197278911564
2019-04-18,276300.0,241,1146.4730290456432
2019-04-19,223000.0,153,1457.516339869281
2019-04-20,30000.0,26,1153.8461538461538
2019-04-21,-1.0,-1,-1.0
2019-04-22,-1.0,-1,-1.0
2019-04-23,221500.0,150,1476.6666666666667
2019-04-24,55000.0,54,1018.5185185185185
2019-04-25,77700.0,48,1618.75
2019-04-26,90000.0,103,873.7864077669902
2019-04-27,27100.0,26,1042.3076923076924
2019-04-28,-1.0,-1,-1.0
2019-04-29,-1.0,-1,-1.0
2019-04-30,124200.0,100,1242.0
2019-05-01,80000.0,46,1739.1304347826087
2019-05-02,-1.0,-1,-1.0
2019-05-03,219600.0,208,1055.7692307692307
2019-05-04,26600.0,26,1023.0769230769231
2019-05-05,-1.0,-1,-1.0
2019-05-06,-1.0,-1,-1.0
2019-05-07,-1.0,-1,-1.0
2019-05-08,27700.0,26,1065.3846153846155
2019-05-09,130300.0,120,1085.8333333333333
2019-05-10,49000.0,54,907.4074074074074
2019-05-11,51000.0,86,593.0232558139535
2019-05-12,-1.0,-1,-1.0
2019-05-13,-1.0,-1,-1.0
2019-05-14,76000.0,114,666.6666666666666
2019-05-15,26000.0,26,1000.0
2019-05-16,81000.0,114,710.5263157894736
2019-05-17,81000.0,114,710.5263157894736
2019-05-18,30000.0,26,1153.8461538461538
2019-05-19,-1.0,-1,-1.0
2019-05-20,-1.0,-1,-1.0
2019-05-21,116000.0,213,544.6009389671361
2019-05-22,40000.0,22,1818.1818181818182
2019-05-23,48900.0,86,568.6046511627907
2019-05-24,-1.0,-1,-1.0
2019-05-25,32000.0,24,1333.3333333333333
2019-05-26,-1.0,-1,-1.0
2019-05-27,-1.0,-1,-1.0
2019-05-28,26000.0,26,1000.0
2019-05-29,20000.0,28,714.2857142857143
2019-05-30,-1.0,-1,-1.0
2019-05-31,-1.0,-1,-1.0
2019-06-01,50000.0,54,925.925925925926
2019-06-02,-1.0,-1,-1.0
2019-06-03,-1.0,-1,-1.0
2019-06-04,-1.0,-1,-1.0
2019-06-05,28000.0,60,466.6666666666667
2019-06-06,-1.0,-1,-1.0
2019-06-07,-1.0,-1,-1.0
2019-06-08,58000.0,88,659.0909090909091
2019-06-09,-1.0,-1,-1.0
2019-06-10,-1.0,-1,-1.0
2019-06-11,28000.0,60,466.6666666666667
2019-06-12,-1.0,-1,-1.0
2019-06-13,55000.0,50,1100.0
2019-06-14,-1.0,-1,-1.0
2019-06-15,-1.0,-1,-1.0
2019-06-16,-1.0,-1,-1.0
2019-06-17,-1.0,-1,-1.0
2019-06-18,62000.0,46,1347.8260869565217
2019-06-19,62000.0,46,1347.8260869565217
2019-06-20,20000.0,28,714.2857142857143
2019-06-21,91000.0,96,947.9166666666666
2019-06-22,82000.0,74,1108.1081081081081
2019-06-23,-1.0,-1,-1.0
2019-06-24,-1.0,-1,-1.0
2019-06-25,77000.0,74,1040.5405405405406
2019-06-26,20000.0,28,714.2857142857143
2019-06-27,48000.0,96,500.0
2019-06-28,57000.0,46,1239.1304347826087
2019-06-29,80200.0,146,549.3150684931506
2019-06-30,-1.0,-1,-1.0
2019-07-01,95000.0,48,1979.1666666666667
2019-07-02,-1.0,-1,-1.0
2019-07-03,-1.0,-1,-1.0
2019-07-04,-1.0,-1,-1.0
2019-07-05,-1.0,-1,-1.0
2019-07-06,-1.0,-1,-1.0
2019-07-07,-1.0,-1,-1.0
2019-07-08,-1.0,-1,-1.0
2019-07-09,-1.0,-1,-1.0
2019-07-10,-1.0,-1,-1.0
2019-07-11,-1.0,-1,-1.0
2019-07-12,-1.0,-1,-1.0
2019-07-13,-1.0,-1,-1.0
2019-07-14,-1.0,-1,-1.0
2019-07-15,-1.0,-1,-1.0
2019-07-16,-1.0,-1,-1.0
2019-07-17,-1.0,-1,-1.0
2019-07-18,-1.0,-1,-1.0
2019-07-19,-1.0,-1,-1.0
2019-07-20,-1.0,-1,-1.0
2019-07-21,-1.0,-1,-1.0
2019-07-22,-1.0,-1,-1.0
2019-07-23,-1.0,-1,-1.0
2019-07-24,-1.0,-1,-1.0
2019-07-25,-1.0,-1,-1.0
2019-07-26,-1.0,-1,-1.0
2019-07-27,-1.0,-1,-1.0
2019-07-28,-1.0,-1,-1.0
2019-07-29,-1.0,-1,-1.0
2019-07-30,-1.0,-1,-1.0
2019-07-31,-1.0,-1,-1.0
2019-08-01,-1.0,-1,-1.0
2019-08-02,-1.0,-1,-1.0
2019-08-03,-1.0,-1,-1.0
2019-08-04,-1.0,-1,-1.0
2019-08-05,-1.0,-1,-1.0
2019-08-06,-1.0,-1,-1.0
2019-08-07,-1.0,-1,-1.0
2019-08-08,-1.0,-1,-1.0
2019-08-09,-1.0,-1,-1.0
2019-08-10,-1.0,-1,-1.0
2019-08-11,-1.0,-1,-1.0
2019-08-12,-1.0,-1,-1.0
2019-08-13,-1.0,-1,-1.0
2019-08-14,-1.0,-1,-1.0
2019-08-15,-1.0,-1,-1.0
2019-08-16,-1.0,-1,-1.0
2019-08-17,-1.0,-1,-1.0
2019-08-18,-1.0,-1,-1.0
2019-08-19,-1.0,-1,-1.0
2019-08-20,-1.0,-1,-1.0
2019-08-21,-1.0,-1,-1.0
2019-08-22,-1.0,-1,-1.0
2019-08-23,-1.0,-1,-1.0
2019-08-24,-1.0,-1,-1.0
2019-08-25,-1.0,-1,-1.0
2019-08-26,-1.0,-1,-1.0
2019-08-27,-1.0,-1,-1.0
2019-08-28,-1.0,-1,-1.0
2019-08-29,-1.0,-1,-1.0
2019-08-30,-1.0,-1,-1.0
2019-08-31,-1.0,-1,-1.0
2019-09-01,-1.0,-1,-1.0
2019-09-02,-1.0,-1,-1.0
2019-09-03,-1.0,-1,-1.0
2019-09-04,-1.0,-1,-1.0
2019-09-05,-1.0,-1,-1.0
2019-09-06,-1.0,-1,-1.0
2019-09-07,-1.0,-1,-1.0
2019-09-08,-1.0,-1,-1.0
2019-09-09,-1.0,-1,-1.0
2019-09-10,-1.0,-1,-1.0
2019-09-11,-1.0,-1,-1.0
2019-09-12,-1.0,-1,-1.0
2019-09-13,-1.0,-1,-1.0
2019-09-14,-1.0,-1,-1.0
2019-09-15,-1.0,-1,-1.0
2019-09-16,-1.0,-1,-1.0
2019-09-17,-1.0,-1,-1.0
2019-09-18,-1.0,-1,-1.0
2019-09-19,-1.0,-1,-1.0
2019-09-20,-1.0,-1,-1.0
2019-09-21,-1.0,-1,-1.0
2019-09-22,-1.0,-1,-1.0
2019-09-23,-1.0,-1,-1.0
2019-09-24,-1.0,-1,-1.0
2019-09-25,-1.0,-1,-1.0
2019-09-26,-1.0,-1,-1.0
2019-09-27,-1.0,-1,-1.0
2019-09-28,-1.0,-1,-1.0
2019-09-29,-1.0,-1,-1.0
2019-09-30,-1.0,-1,-1.0
2019-10-01,-1.0,-1,-1.0
2019-10-02,-1.0,-1,-1.0
2019-10-03,-1.0,-1,-1.0
2019-10-04,-1.0,-1,-1.0
2019-10-05,-1.0,-1,-1.0
2019-10-06,-1.0,-1,-1.0
2019-10-07,-1.0,-1,-1.0
2019-10-08,-1.0,-1,-1.0
2019-10-09,-1.0,-1,-1.0
2019-10-10,-1.0,-1,-1.0
2019-10-11,-1.0,-1,-1.0
2019-10-12,-1.0,-1,-1.0
2019-10-13,-1.0,-1,-1.0
2019-10-14,-1.0,-1,-1.0
2019-10-15,-1.0,-1,-1.0
2019-10-16,-1.0,-1,-1.0
2019-10-17,-1.0,-1,-1.0
2019-10-18,-1.0,-1,-1.0
2019-10-19,-1.0,-1,-1.0
2019-10-20,-1.0,-1,-1.0
2019-10-21,-1.0,-1,-1.0
2019-10-22,-1.0,-1,-1.0
2019-10-23,-1.0,-1,-1.0
2019-10-24,-1.0,-1,-1.0
2019-10-25,-1.0,-1,-1.0
2019-10-26,-1.0,-1,-1.0
2019-10-27,-1.0,-1,-1.0
2019-10-28,-1.0,-1,-1.0
2019-10-29,-1.0,-1,-1.0
2019-10-30,-1.0,-1,-1.0
2019-10-31,-1.0,-1,-1.0
2019-11-01,-1.0,-1,-1.0
2019-11-02,-1.0,-1,-1.0
2019-11-03,-1.0,-1,-1.0
2019-11-04,-1.0,-1,-1.0
2019-11-05,-1.0,-1,-1.0
2019-11-06,-1.0,-1,-1.0
2019-11-07,-1.0,-1,-1.0
2019-11-08,-1.0,-1,-1.0
2019-11-09,-1.0,-1,-1.0
2019-11-10,-1.0,-1,-1.0
2019-11-11,-1.0,-1,-1.0
2019-11-12,-1.0,-1,-1.0
2019-11-13,-1.0,-1,-1.0
2019-11-14,-1.0,-1,-1.0
2019-11-15,-1.0,-1,-1.0
2019-11-16,-1.0,-1,-1.0
2019-11-17,-1.0,-1,-1.0
2019-11-18,-1.0,-1,-1.0
2019-11-19,-1.0,-1,-1.0
2019-11-20,-1.0,-1,-1.0
2019-11-21,-1.0,-1,-1.0
2019-11-22,-1.0,-1,-1.0
2019-11-23,-1.0,-1,-1.0
2019-11-24,-1.0,-1,-1.0
2019-11-25,-1.0,-1,-1.0
2019-11-26,-1.0,-1,-1.0
2019-11-27,-1.0,-1,-1.0
2019-11-28,-1.0,-1,-1.0
2019-11-29,-1.0,-1,-1.0
2019-11-30,-1.0,-1,-1.0
2019-12-01,-1.0,-1,-1.0
2019-12-02,-1.0,-1,-1.0
2019-12-03,-1.0,-1,-1.0
2019-12-04,23000.0,30,766.6666666666666
2019-12-05,31000.0,30,1033.3333333333333
2019-12-06,35000.0,26,1346.1538461538462
2019-12-07,50000.0,20,2500.0
2019-12-08,-1.0,-1,-1.0
2019-12-09,-1.0,-1,-1.0
2019-12-10,60000.0,24,2500.0
2019-12-11,78000.0,20,3900.0
2019-12-12,-1.0,-1,-1.0
2019-12-13,-1.0,-1,-1.0
2019-12-14,-1.0,-1,-1.0
2019-12-15,-1.0,-1,-1.0
2019-12-16,-1.0,-1,-1.0
2019-12-17,-1.0,-1,-1.0
2019-12-18,-1.0,-1,-1.0
2019-12-19,-1.0,-1,-1.0
2019-12-20,-1.0,-1,-1.0
2019-12-21,-1.0,-1,-1.0
2019-12-22,-1.0,-1,-1.0
2019-12-23,88000.0,46,1913.0434782608695
2019-12-24,-1.0,-1,-1.0
2019-12-25,-1.0,-1,-1.0
2019-12-26,-1.0,-1,-1.0
2019-12-27,-1.0,-1,-1.0
2019-12-28,-1.0,-1,-1.0
2019-12-29,-1.0,-1,-1.0
2019-12-30,-1.0,-1,-1.0
2019-12-31,-1.0,-1,-1.0
2020-01-01,-1.0,-1,-1.0
2020-01-02,110000.0,20,5500.0
2020-01-03,-1.0,-1,-1.0
2020-01-04,-1.0,-1,-1.0
2020-01-05,-1.0,-1,-1.0
2020-01-06,-1.0,-1,-1.0
2020-01-07,-1.0,-1,-1.0
2020-01-08,-1.0,-1,-1.0
2020-01-09,-1.0,-1,-1.0
2020-01-10,-1.0,-1,-1.0
2020-01-11,-1.0,-1,-1.0
2020-01-12,-1.0,-1,-1.0
2020-01-13,-1.0,-1,-1.0
2020-01-14,-1.0,-1,-1.0
2020-01-15,-1.0,-1,-1.0
2020-01-16,-1.0,-1,-1.0
2020-01-17,-1.0,-1,-1.0
2020-01-18,-1.0,-1,-1.0
2020-01-19,-1.0,-1,-1.0
2020-01-20,-1.0,-1,-1.0
2020-01-21,-1.0,-1,-1.0
2020-01-22,-1.0,-1,-1.0
2020-01-23,-1.0,-1,-1.0
2020-01-24,-1.0,-1,-1.0
2020-01-25,-1.0,-1,-1.0
2020-01-26,-1.0,-1,-1.0
2020-01-27,-1.0,-1,-1.0
2020-01-28,-1.0,-1,-1.0
2020-01-29,-1.0,-1,-1.0
2020-01-30,-1.0,-1,-1.0
2020-01-31,-1.0,-1,-1.0
2020-02-01,-1.0,-1,-1.0
2020-02-02,-1.0,-1,-1.0
2020-02-03,-1.0,-1,-1.0
2020-02-04,-1.0,-1,-1.0
2020-02-05,-1.0,-1,-1.0
2020-02-06,-1.0,-1,-1.0
2020-02-07,-1.0,-1,-1.0
2020-02-08,-1.0,-1,-1.0
2020-02-09,-1.0,-1,-1.0
2020-02-10,-1.0,-1,-1.0
2020-02-11,-1.0,-1,-1.0
2020-02-12,-1.0,-1,-1.0
2020-02-13,-1.0,-1,-1.0
2020-02-14,-1.0,-1,-1.0
2020-02-15,-1.0,-1,-1.0
2020-02-16,-1.0,-1,-1.0
2020-02-17,-1.0,-1,-1.0
2020-02-18,-1.0,-1,-1.0
2020-02-19,50000.0,20,2500.0
2020-02-20,-1.0,-1,-1.0
2020-02-21,-1.0,-1,-1.0
2020-02-22,-1.0,-1,-1.0
2020-02-23,-1.0,-1,-1.0
2020-02-24,-1.0,-1,-1.0
2020-02-25,-1.0,-1,-1.0
2020-02-26,-1.0,-1,-1.0
2020-02-27,-1.0,-1,-1.0
2020-02-28,-1.0,-1,-1.0
2020-02-29,-1.0,-1,-1.0
2020-03-01,-1.0,-1,-1.0
2020-03-02,-1.0,-1,-1.0
2020-03-03,-1.0,-1,-1.0
2020-03-04,-1.0,-1,-1.0
2020-03-05,-1.0,-1,-1.0
2020-03-06,-1.0,-1,-1.0
2020-03-07,-1.0,-1,-1.0
2020-03-08,-1.0,-1,-1.0
2020-03-09,-1.0,-1,-1.0
2020-03-10,-1.0,-1,-1.0
2020-03-11,-1.0,-1,-1.0
2020-03-12,-1.0,-1,-1.0
2020-03-13,-1.0,-1,-1.0
2020-03-14,133000.0,116,1146.551724137931
2020-03-15,-1.0,-1,-1.0
2020-03-16,-1.0,-1,-1.0
2020-03-17,-1.0,-1,-1.0
2020-03-18,-1.0,-1,-1.0
2020-03-19,-1.0,-1,-1.0
2020-03-20,108500.0,110,986.3636363636364
2020-03-21,-1.0,-1,-1.0
2020-03-22,-1.0,-1,-1.0
2020-03-23,-1.0,-1,-1.0
2020-03-24,-1.0,-1,-1.0
2020-03-25,-1.0,-1,-1.0
2020-03-26,88000.0,50,1760.0
2020-03-27,-1.0,-1,-1.0
2020-03-28,-1.0,-1,-1.0
2020-03-29,-1.0,-1,-1.0
2020-03-30,-1.0,-1,-1.0
2020-03-31,-1.0,-1,-1.0
2020-04-01,-1.0,-1,-1.0
2020-04-02,-1.0,-1,-1.0
2020-04-03,-1.0,-1,-1.0
2020-04-04,-1.0,-1,-1.0
2020-04-05,-1.0,-1,-1.0
2020-04-06,46300.0,80,578.75
2020-04-07,95000.0,38,2500.0
2020-04-08,177300.0,154,1151.2987012987012
2020-04-09,46000.0,80,575.0
2020-04-10,90000.0,38,2368.4210526315787
2020-04-11,40000.0,20,2000.0
2020-04-12,-1.0,-1,-1.0
2020-04-13,-1.0,-1,-1.0
2020-04-14,-1.0,-1,-1.0
2020-04-15,41700.0,20,2085.0
2020-04-16,-1.0,-1,-1.0
2020-04-17,135000.0,60,2250.0
2020-04-18,-1.0,-1,-1.0
2020-04-19,-1.0,-1,-1.0
2020-04-20,-1.0,-1,-1.0
2020-04-21,-1.0,-1,-1.0
2020-04-22,43000.0,22,1954.5454545454545
2020-04-23,47000.0,20,2350.0
2020-04-24,90700.0,38,2386.842105263158
2020-04-25,-1.0,-1,-1.0
2020-04-26,-1.0,-1,-1.0
2020-04-27,-1.0,-1,-1.0
2020-04-28,45600.0,18,2533.3333333333335
2020-04-29,-1.0,-1,-1.0
2020-04-30,-1.0,-1,-1.0
2020-05-01,-1.0,-1,-1.0
2020-05-02,-1.0,-1,-1.0
2020-05-03,-1.0,-1,-1.0
2020-05-04,-1.0,-1,-1.0
2020-05-05,-1.0,-1,-1.0
2020-05-06,-1.0,-1,-1.0
2020-05-07,-1.0,-1,-1.0
2020-05-08,89000.0,38,2342.1052631578946
2020-05-09,44000.0,20,2200.0
2020-05-10,-1.0,-1,-1.0
2020-05-11,45000.0,18,2500.0
2020-05-12,43100.0,20,2155.0
2020-05-13,45000.0,18,2500.0
2020-05-14,45000.0,18,2500.0
2020-05-15,83000.0,48,1729.1666666666667
2020-05-16,82700.0,48,1722.9166666666667
2020-05-17,-1.0,-1,-1.0
2020-05-18,-1.0,-1,-1.0
2020-05-19,43000.0,20,2150.0
2020-05-20,45000.0,18,2500.0
2020-05-21,45000.0,18,2500.0
2020-05-22,-1.0,-1,-1.0
2020-05-23,89000.0,38,2342.1052631578946
2020-05-24,-1.0,-1,-1.0
2020-05-25,45000.0,18,2500.0
2020-05-26,88000.0,38,2315.7894736842104
2020-05-27,-1.0,-1,-1.0
2020-05-28,44000.0,20,2200.0
2020-05-29,45000.0,18,2500.0
2020-05-30,-1.0,-1,-1.0
2020-05-31,-1.0,-1,-1.0
2020-06-01,-1.0,-1,-1.0
2020-06-02,-1.0,-1,-1.0
2020-06-03,87000.0,40,2175.0
2020-06-04,44000.0,20,2200.0
2020-06-05,-1.0,-1,-1.0
2020-06-06,132200.0,58,2279.310344827586
2020-06-07,-1.0,-1,-1.0
2020-06-08,-1.0,-1,-1.0
2020-06-09,-1.0,-1,-1.0
2020-06-10,45000.0,20,2250.0
2020-06-11,87000.0,42,2071.4285714285716
2020-06-12,-1.0,-1,-1.0
2020-06-13,43000.0,22,1954.5454545454545
2020-06-14,-1.0,-1,-1.0
2020-06-15,-1.0,-1,-1.0
2020-06-16,-1.0,-1,-1.0
2020-06-17,-1.0,-1,-1.0
2020-06-18,-1.0,-1,-1.0
2020-06-19,44000.0,18,2444.4444444444443
2020-06-20,-1.0,-1,-1.0
2020-06-21,-1.0,-1,-1.0
2020-06-22,-1.0,-1,-1.0
2020-06-23,-1.0,-1,-1.0
2020-06-24,-1.0,-1,-1.0
2020-06-25,89000.0,44,2022.7272727272727
2020-06-26,-1.0,-1,-1.0
2020-06-27,47500.0,26,1826.923076923077
2020-06-28,-1.0,-1,-1.0
2020-06-29,-1.0,-1,-1.0
2020-06-30,47500.0,26,1826.923076923077
2020-07-01,-1.0,-1,-1.0
2020-07-02,-1.0,-1,-1.0
2020-07-03,37000.0,36,1027.7777777777778
2020-07-04,-1.0,-1,-1.0
2020-07-05,-1.0,-1,-1.0
2020-07-06,36000.0,36,1000.0
2020-07-07,72000.0,58,1241.3793103448277
2020-07-08,-1.0,-1,-1.0
2020-07-09,-1.0,-1,-1.0
2020-07-10,-1.0,-1,-1.0
2020-07-11,-1.0,-1,-1.0
2020-07-12,-1.0,-1,-1.0
2020-07-13,-1.0,-1,-1.0
2020-07-14,43000.0,18,2388.8888888888887
2020-07-15,-1.0,-1,-1.0
2020-07-16,-1.0,-1,-1.0
2020-07-17,-1.0,-1,-1.0
2020-07-18,-1.0,-1,-1.0
2020-07-19,-1.0,-1,-1.0
2020-07-20,70600.0,46,1534.7826086956522
2020-07-21,-1.0,-1,-1.0
2020-07-22,-1.0,-1,-1.0
2020-07-23,64000.0,44,1454.5454545454545
2020-07-24,49200.0,62,793.5483870967741
2020-07-25,-1.0,-1,-1.0
2020-07-26,-1.0,-1,-1.0
2020-07-27,-1.0,-1,-1.0
2020-07-28,16600.0,22,754.5454545454545
2020-07-29,46900.0,66,710.6060606060606
2020-07-30,16000.0,26,615.3846153846154
2020-07-31,21000.0,24,875.0
2020-08-01,-1.0,-1,-1.0
2020-08-02,-1.0,-1,-1.0
2020-08-03,86200.0,94,917.0212765957447
2020-08-04,60000.0,46,1304.3478260869565
2020-08-05,-1.0,-1,-1.0
2020-08-06,-1.0,-1,-1.0
2020-08-07,-1.0,-1,-1.0
2020-08-08,-1.0,-1,-1.0
2020-08-09,-1.0,-1,-1.0
2020-08-10,-1.0,-1,-1.0
2020-08-11,-1.0,-1,-1.0
2020-08-12,-1.0,-1,-1.0
2020-08-13,-1.0,-1,-1.0
2020-08-14,-1.0,-1,-1.0
2020-08-15,35000.0,22,1590.909090909091
2020-08-16,-1.0,-1,-1.0
2020-08-17,30000.0,26,1153.8461538461538
2020-08-18,42000.0,61,688.5245901639345
2020-08-19,-1.0,-1,-1.0
2020-08-20,23000.0,24,958.3333333333334
2020-08-21,64000.0,46,1391.304347826087
2020-08-22,-1.0,-1,-1.0
2020-08-23,-1.0,-1,-1.0
2020-08-24,28000.0,24,1166.6666666666667
2020-08-25,-1.0,-1,-1.0
2020-08-26,71000.0,46,1543.4782608695652
2020-08-27,68000.0,48,1416.6666666666667
2020-08-28,-1.0,-1,-1.0
2020-08-29,-1.0,-1,-1.0
2020-08-30,-1.0,-1,-1.0
2020-08-31,33000.0,26,1269.2307692307693
2020-09-01,-1.0,-1,-1.0
2020-09-02,34300.0,18,1905.5555555555557
2020-09-03,27000.0,26,1038.4615384615386
2020-09-04,53000.0,48,1104.1666666666667
2020-09-05,65000.0,46,1413.0434782608695
2020-09-06,-1.0,-1,-1.0
2020-09-07,-1.0,-1,-1.0
2020-09-08,87300.0,72,1212.5
2020-09-09,-1.0,-1,-1.0
2020-09-10,26000.0,26,1000.0
2020-09-11,33000.0,24,1375.0
2020-09-12,65000.0,54,1203.7037037037037
2020-09-13,-1.0,-1,-1.0
2020-09-14,87800.0,46,1908.695652173913
2020-09-15,64000.0,52,1230.7692307692307
2020-09-16,37000.0,22,1681.8181818181818
2020-09-17,42000.0,20,2100.0
2020-09-18,36000.0,22,1636.3636363636363
2020-09-19,36000.0,26,1384.6153846153845
2020-09-20,-1.0,-1,-1.0
2020-09-21,33000.0,22,1500.0
2020-09-22,30000.0,24,1250.0
2020-09-23,30000.0,26,1153.8461538461538
2020-09-24,28600.0,22,1300.0
2020-09-25,30000.0,24,1250.0
2020-09-26,37000.0,26,1423.076923076923
2020-09-27,-1.0,-1,-1.0
2020-09-28,38000.0,26,1461.5384615384614
2020-09-29,-1.0,-1,-1.0
2020-09-30,-1.0,-1,-1.0
2020-10-01,-1.0,-1,-1.0
2020-10-02,-1.0,-1,-1.0
2020-10-03,-1.0,-1,-1.0
2020-10-04,-1.0,-1,-1.0
2020-10-05,-1.0,-1,-1.0
2020-10-06,-1.0,-1,-1.0
2020-10-07,-1.0,-1,-1.0
2020-10-08,-1.0,-1,-1.0
2020-10-09,-1.0,-1,-1.0
2020-10-10,-1.0,-1,-1.0
2020-10-11,-1.0,-1,-1.0
2020-10-12,-1.0,-1,-1.0
2020-10-13,36000.0,24,1500.0
2020-10-14,-1.0,-1,-1.0
2020-10-15,41000.0,24,1708.3333333333333
2020-10-16,-1.0,-1,-1.0
2020-10-17,41500.0,24,1729.1666666666667
2020-10-18,-1.0,-1,-1.0
2020-10-19,42000.0,24,1750.0
2020-10-20,37000.0,26,1423.076923076923
2020-10-21,35400.0,22,1609.090909090909
2020-10-22,60000.0,50,1200.0
2020-10-23,87800.0,44,1995.4545454545455
2020-10-24,76000.0,42,1809.5238095238096
2020-10-25,-1.0,-1,-1.0
2020-10-26,-1.0,-1,-1.0
2020-10-27,-1.0,-1,-1.0
2020-10-28,94900.0,98,968.3673469387755
2020-10-29,-1.0,-1,-1.0
2020-10-30,-1.0,-1,-1.0
2020-10-31,32000.0,30,1066.6666666666667
2020-11-01,-1.0,-1,-1.0
2020-11-02,-1.0,-1,-1.0
2020-11-03,-1.0,-1,-1.0
2020-11-04,52000.0,20,2600.0
2020-11-05,-1.0,-1,-1.0
2020-11-06,-1.0,-1,-1.0
2020-11-07,-1.0,-1,-1.0
2020-11-08,-1.0,-1,-1.0
2020-11-09,43000.0,24,1791.6666666666667
2020-11-10,76000.0,50,1520.0
2020-11-11,-1.0,-1,-1.0
2020-11-12,41000.0,24,1708.3333333333333
2020-11-13,36200.0,24,1508.3333333333333
2020-11-14,84500.0,46,1836.9565217391305
2020-11-15,-1.0,-1,-1.0
2020-11-16,-1.0,-1,-1.0
2020-11-17,40000.0,20,2000.0
2020-11-18,38000.0,24,1583.3333333333333
2020-11-19,-1.0,-1,-1.0
2020-11-20,-1.0,-1,-1.0
2020-11-21,-1.0,-1,-1.0
2020-11-22,-1.0,-1,-1.0
2020-11-23,-1.0,-1,-1.0
2020-11-24,35000.0,30,1166.6666666666667
2020-11-25,-1.0,-1,-1.0
2020-11-26,31800.0,30,1060.0
2020-11-27,28000.0,30,933.3333333333334
2020-11-28,-1.0,-1,-1.0
2020-11-29,-1.0,-1,-1.0
2020-11-30,-1.0,-1,-1.0
2020-12-01,-1.0,-1,-1.0
2020-12-02,-1.0,-1,-1.0
2020-12-03,-1.0,-1,-1.0
2020-12-04,-1.0,-1,-1.0
2020-12-05,-1.0,-1,-1.0
2020-12-06,-1.0,-1,-1.0
2020-12-07,37000.0,24,1541.6666666666667
2020-12-08,38600.0,22,1754.5454545454545
2020-12-09,35000.0,20,1750.0
2020-12-10,35000.0,20,1750.0
2020-12-11,30000.0,22,1363.6363636363637
2020-12-12,35900.0,22,1631.8181818181818
2020-12-13,-1.0,-1,-1.0
2020-12-14,-1.0,-1,-1.0
2020-12-15,-1.0,-1,-1.0
2020-12-16,-1.0,-1,-1.0
2020-12-17,-1.0,-1,-1.0
2020-12-18,-1.0,-1,-1.0
2020-12-19,-1.0,-1,-1.0
2020-12-20,-1.0,-1,-1.0
2020-12-21,-1.0,-1,-1.0
2020-12-22,-1.0,-1,-1.0
2020-12-23,-1.0,-1,-1.0
2020-12-24,-1.0,-1,-1.0
2020-12-25,-1.0,-1,-1.0
2020-12-26,-1.0,-1,-1.0
2020-12-27,-1.0,-1,-1.0
2020-12-28,-1.0,-1,-1.0
2020-12-29,-1.0,-1,-1.0
2020-12-30,-1.0,-1,-1.0
2020-12-31,-1.0,-1,-1.0
